longitude,latitude,timestamp,name_id
119.6776716,31.27908,2020-07-18 09:07:17,0086627503122318
119.6683616,31.2851733,2020-07-18 13:39:07,0086627503122318
119.652005,31.296475,2020-07-18 13:42:54,0086627503122318
119.6512133,31.3189416,2020-07-18 13:46:34,0086627503122318
119.62992,31.3353866,2020-07-18 13:50:15,0086627503122318
119.6312333,31.3609933,2020-07-18 13:53:56,0086627503122318
119.637835,31.3662516,2020-07-18 13:57:36,0086627503122318
119.6304316,31.3603699,2020-07-18 14:01:17,0086627503122318
119.6298216,31.3378666,2020-07-18 14:04:58,0086627503122318
119.6424583,31.3246083,2020-07-18 14:08:38,0086627503122318
119.6500283,31.2973216,2020-07-18 14:12:19,0086627503122318
119.66923,31.2879116,2020-07-18 14:16:01,0086627503122318
119.67622,31.2806083,2020-07-18 16:52:09,0086627503122318
119.6531666,31.288975,2020-07-18 16:55:49,0086627503122318
119.6439383,31.2788083,2020-07-18 16:59:31,0086627503122318
119.636775,31.2716066,2020-07-18 17:23:17,0086627503122318
119.6502916,31.2932033,2020-07-18 17:26:59,0086627503122318
119.65055,31.3161733,2020-07-18 17:30:40,0086627503122318
119.64123,31.325495,2020-07-18 17:34:21,0086627503122318
119.6495166,31.3048383,2020-07-18 17:38:02,0086627503122318
119.6442933,31.2789133,2020-07-18 17:41:42,0086627503122318
119.6344733,31.2691416,2020-07-18 17:45:22,0086627503122318
119.9558883,31.5053383,2020-07-18 10:49:00,0086627503122421
119.9555916,31.5054466,2020-07-18 11:53:02,0086627503122421
119.9675533,31.5082633,2020-07-18 11:56:46,0086627503122421
119.9627166,31.5106566,2020-07-18 12:00:27,0086627503122421
119.9557466,31.5053533,2020-07-18 17:10:36,0086627503122421
119.9567783,31.5048183,2020-07-18 17:57:38,0086627503122421
119.961115,31.5193466,2020-07-18 19:37:53,0086627503122421
119.972475,31.5193516,2020-07-18 19:41:36,0086627503122421
119.98058,31.5190383,2020-07-18 19:45:16,0086627503122421
119.9729766,31.51926,2020-07-18 21:31:33,0086627503122421
119.9616183,31.5203866,2020-07-18 21:35:15,0086627503122421
119.968715,31.5152283,2020-07-18 21:45:01,0086627503122421
119.97147,31.5121166,2020-07-18 21:48:41,0086627503122421
119.9609916,31.5092866,2020-07-18 21:52:21,0086627503122421
119.8528166,31.3715366,2020-07-18 09:57:53,0086627503122543
119.8443416,31.3571983,2020-07-18 10:01:35,0086627503122543
119.8281133,31.3502616,2020-07-18 10:05:15,0086627503122543
119.8117633,31.3431833,2020-07-18 10:08:55,0086627503122543
119.7992016,31.3530833,2020-07-18 10:12:33,0086627503122543
119.7984666,31.35323,2020-07-18 10:16:11,0086627503122543
119.7984666,31.35323,2020-07-18 10:19:50,0086627503122543
119.7984666,31.35323,2020-07-18 10:23:30,0086627503122543
119.7984666,31.35323,2020-07-18 10:27:09,0086627503122543
