longitude,latitude,timestamp,name_id
116.326623,39.995859,2008-04-21 16:28:10,20080421161828
116.324512,40.003192,2008-04-22 15:45:48,20080422111154
116.324333,40.003948,2008-04-26 04:47:57,20080426043723
116.326888,39.99271,2008-04-27 16:36:13,20080427162549
116.32164,40.001559,2008-05-06 02:18:01,20080506021105
116.324882,39.999794,2008-05-07 16:58:46,20080507164604
116.320564,40.00616,2008-05-08 17:23:27,20080508093034
116.32145,40.004034,2008-05-10 05:31:46,20080510052859
116.324665,39.999818,2008-05-11 15:58:13,20080511154204
116.321213,40.006515,2008-05-13 03:14:34,20080513024329
116.326923,39.991862,2008-05-13 16:39:02,20080513162952
116.326841,39.994525,2008-05-14 16:08:43,20080514155752
116.321579,40.002051,2008-05-15 16:31:34,20080515102904
116.326442,39.994841,2008-05-16 07:07:40,20080516021900
116.320568,40.006158,2008-05-18 14:54:03,20080518055205
116.326833,39.994815,2008-05-19 14:26:19,20080519141352
116.326838,39.994746,2008-05-21 14:52:36,20080521095052
116.32709,39.980838,2008-05-21 10:55:01,20080521095404
116.324716,39.999754,2008-05-22 01:39:49,20080522013504
116.321477,40.004282,2008-05-26 15:39:54,20080526152229
116.324476,40.001301,2008-05-28 01:28:21,20080528011134
116.327639,39.99156,2008-05-28 14:37:14,20080528094659
116.326931,39.992582,2008-05-30 17:52:12,20080530165405
116.326386,39.996318,2008-06-02 01:37:43,20080602011704
116.321347,40.005138,2008-06-02 12:25:01,20080602104053
116.324679,40.000836,2008-06-02 14:37:23,20080602143549
116.324761,39.999832,2008-06-03 16:15:02,20080603160135
116.326798,39.994172,2008-06-04 17:24:47,20080604171705
116.321349,40.005006,2008-06-05 02:00:38,20080605015658
116.321366,40.00402,2008-06-06 02:10:45,20080606020634
116.32673,39.995083,2008-06-06 18:22:55,20080606181635
116.321243,40.006074,2008-06-09 16:21:02,20080609014229
116.32653,39.999107,2008-06-10 17:38:19,20080610172835
116.323093,39.999911,2008-06-11 03:53:45,20080611003634
116.326897,39.992717,2008-06-14 15:16:25,20080614092059
116.326778,39.994916,2008-06-16 11:52:05,20080616114335
116.321027,40.006823,2008-06-17 09:21:00,20080617090041
116.326823,39.993229,2008-06-22 01:36:20,20080622011335
116.327001,39.992625,2008-06-25 04:24:03,20080625003253
116.327027,39.990395,2008-06-26 11:08:45,20080626110059
116.319356,40.00786,2008-07-10 13:27:10,20080710100929
116.319291,40.007807,2008-07-10 16:12:15,20080710100929
116.319297,40.007908,2008-07-10 17:15:31,20080710100929
116.319377,40.007886,2008-07-10 19:15:50,20080710100929
116.319436,40.008088,2008-07-10 20:28:52,20080710100929
116.319312,40.008046,2008-07-11 00:17:09,20080710100929
116.320767,40.007131,2008-07-16 16:07:03,20080716101735
116.321915,40.005078,2008-07-17 18:06:55,20080717105553
116.319742,40.007734,2008-07-17 12:59:31,20080717123922
116.319345,40.008036,2008-07-17 18:42:45,20080717123922
116.319366,40.008055,2008-07-17 20:51:44,20080717123922
116.31943,40.007935,2008-07-18 00:46:36,20080717123922
116.326764,39.994991,2008-07-18 10:01:43,20080718094258
116.319298,40.007705,2008-07-22 15:33:03,20080722100405
116.319708,40.007612,2008-07-23 14:03:10,20080723100005
116.321071,40.007328,2008-07-24 15:42:00,20080724105004
116.327061,39.988396,2008-07-25 10:12:56,20080725100405
116.320731,40.005245,2008-07-28 13:20:14,20080728121835
116.327045,39.991208,2008-07-31 12:05:54,20080731115723
116.324501,40.000714,2008-08-01 15:24:55,20080801103622
116.327187,39.977585,2008-08-02 07:36:17,20080802073334
116.321372,40.00512,2008-08-03 03:18:08,20080803031630
116.321911,40.003408,2008-08-11 01:07:47,20080811010635
116.326896,39.99364,2008-08-12 13:05:22,20080812125334
116.319369,40.007794,2008-08-16 15:10:55,20080816114335
116.319379,40.007786,2008-08-16 17:35:53,20080816114335
116.319337,40.007832,2008-08-16 19:55:41,20080816114335
116.319384,40.007661,2008-08-16 22:24:08,20080816114335
116.319554,40.007763,2008-08-16 23:59:36,20080816114335
116.327547,39.974041,2008-08-18 13:29:56,20080818132330
116.326421,39.994851,2008-08-22 11:57:39,20080822093630
116.32433,40.004977,2008-08-22 14:17:37,20080822135759
116.324255,39.984308,2008-08-24 02:46:38,20080824001230
116.319259,40.007956,2008-08-27 13:29:05,20080827130305
116.326781,39.994953,2008-08-28 10:24:39,20080828101209
116.319265,40.007936,2008-08-28 11:36:39,20080828101323
116.321206,40.007042,2008-08-31 13:25:10,20080831082953
116.319749,40.007564,2008-09-03 13:20:49,20080903125401
116.320969,40.00486,2008-09-07 03:36:19,20080907023124
116.333646,39.991155,2008-09-07 13:49:02,20080907113058
116.319521,40.007685,2008-09-07 19:10:16,20080907113058
116.319339,40.007832,2008-09-07 20:25:42,20080907113058
116.324743,39.999717,2008-09-15 20:35:11,20080915202231
116.321272,40.005506,2008-09-16 06:07:53,20080916060638
116.324245,40.005141,2008-09-17 05:21:53,20080917051254
116.321624,40.0008,2008-09-19 18:04:33,20080919174858
116.321218,40.007218,2008-09-20 04:06:37,20080920035102
116.317821,39.991132,2008-09-29 10:58:38,20080929001429
116.324403,40.002513,2008-09-30 08:09:26,20080930024336
116.31969,40.008084,2008-10-01 13:13:46,20081001115859
116.325884,39.999392,2008-10-03 01:53:14,20081003014504
116.327507,39.999527,2008-10-06 15:21:49,20081006131311
116.319733,40.007779,2008-10-06 16:33:47,20081006131311
116.319345,40.008325,2008-10-06 17:40:51,20081006131311
116.32654,39.99519,2008-10-07 04:35:09,20081007042828
116.321141,40.007331,2008-10-08 04:38:47,20081008040505
116.324592,39.999756,2008-10-10 01:56:56,20081010015259
116.317766,40.005361,2008-10-13 04:08:33,20081013032424
116.319389,40.007867,2008-10-15 14:38:01,20081015141023
116.319885,40.007851,2008-10-16 04:31:04,20081016014005
116.320624,40.004874,2008-10-16 03:11:58,20081016030736
116.331014,39.991439,2008-10-18 05:21:07,20081018025031
116.324511,39.999678,2008-10-19 14:53:32,20081019125452
116.319775,40.007671,2008-10-20 01:48:15,20081020013935
116.326948,39.991616,2008-10-22 16:51:50,20081022054124
116.318417,39.984702,2008-10-23 02:53:04,20081023025304
116.318026,39.984611,2008-10-23 02:53:30,20081023025304
116.316911,39.984568,2008-10-23 02:53:55,20081023025304
116.315963,39.984516,2008-10-23 02:54:20,20081023025304
116.314907,39.984501,2008-10-23 02:54:45,20081023025304
116.314042,39.984485,2008-10-23 02:55:10,20081023025304
116.313941,39.984621,2008-10-23 02:55:35,20081023025304
116.312921,39.984696,2008-10-23 02:56:00,20081023025304
116.311917,39.984647,2008-10-23 02:56:25,20081023025304
116.311026,39.984628,2008-10-23 02:56:50,20081023025304
116.310063,39.984698,2008-10-23 02:57:15,20081023025304
116.309503,39.984525,2008-10-23 02:57:40,20081023025304
116.308638,39.98449,2008-10-23 02:58:05,20081023025304
116.307902,39.984491,2008-10-23 02:58:30,20081023025304
116.307292,39.984427,2008-10-23 02:58:55,20081023025304
116.306486,39.984462,2008-10-23 02:59:20,20081023025304
116.305466,39.98441,2008-10-23 02:59:45,20081023025304
116.304543,39.984338,2008-10-23 03:00:10,20081023025304
116.303672,39.984429,2008-10-23 03:00:35,20081023025304
116.302754,39.98438,2008-10-23 03:01:00,20081023025304
116.301888,39.984359,2008-10-23 03:01:25,20081023025304
116.300877,39.984344,2008-10-23 03:01:50,20081023025304
116.299943,39.984288,2008-10-23 03:02:15,20081023025304
116.299697,39.98414,2008-10-23 03:02:40,20081023025304
116.299566,39.983726,2008-10-23 03:03:05,20081023025304
116.299279,39.983641,2008-10-23 03:03:30,20081023025304
116.299321,39.983337,2008-10-23 03:03:55,20081023025304
116.299311,39.983279,2008-10-23 03:04:10,20081023025304
116.299083,39.983548,2008-10-23 03:04:35,20081023025304
116.298825,39.983723,2008-10-23 03:05:00,20081023025304
116.285446,39.996832,2008-10-23 04:08:12,20081023025304
116.299477,39.98441,2008-10-23 04:09:02,20081023025304
116.299528,39.98446,2008-10-23 04:09:27,20081023025304
116.299451,39.984532,2008-10-23 04:09:45,20081023025304
116.299405,39.984499,2008-10-23 04:10:07,20081023025304
116.299466,39.984498,2008-10-23 04:10:22,20081023025304
116.299297,39.984789,2008-10-23 04:10:47,20081023025304
116.299536,39.984694,2008-10-23 04:11:12,20081023025304
116.300308,39.983984,2008-10-23 04:11:37,20081023025304
116.300058,39.984723,2008-10-23 04:12:02,20081023025304
116.300689,39.984896,2008-10-23 04:12:27,20081023025304
116.301568,39.984938,2008-10-23 04:12:52,20081023025304
116.302488,39.98496,2008-10-23 04:13:17,20081023025304
116.303496,39.98503,2008-10-23 04:13:42,20081023025304
116.30426,39.985038,2008-10-23 04:14:07,20081023025304
116.305192,39.985082,2008-10-23 04:14:32,20081023025304
116.305984,39.985146,2008-10-23 04:14:57,20081023025304
116.306893,39.98517,2008-10-23 04:15:22,20081023025304
116.307735,39.98526,2008-10-23 04:15:47,20081023025304
